ahl,iptg,previous_state,time,data,ALL_meanGreen,ALL_meanRed,ALL_sdGreen,ALL_sdRed,ALL_cov,ALL_medianRed,ALL_medianGreen,ALL_modeRed,ALL_modeGreen,ALL_nEvent,gateRED_meanGreen,gateRED_meanRed,gateRED_sdGreen,gateRED_sdRed,gateRED_cov,gateRED_medianRed,gateRED_medianGreen,gateRED_modeRed,gateRED_modeGreen,gateRED_nEvent,gateRED_percentageEvent,gateGREEN_meanGreen,gateGREEN_meanRed,gateGREEN_sdGreen,gateGREEN_sdRed,gateGREEN_cov,gateGREEN_medianRed,gateGREEN_medianGreen,gateGREEN_modeRed,gateGREEN_modeGreen,gateGREEN_nEvent,gateGREEN_percentageEvent
0.011111111,0.09,red,10,B,264.5703444,420.9777979,26.35034526,53.28643935,223.1042016,419,265,417,265,8828,264.2039033,421.1006468,24.68974204,53.17419037,247.4936607,419,265,417,265,8813,99.83008609,479.8666667,348.8,65.91430223,70.51767762,1565.542857,333,472,333,431,15,0.16991391
0.003703704,0.09,red,10,B,292.8415307,379.0455448,73.97943496,48.20123,-788.2771095,376,271,345,265,9068,266.2068025,385.1481241,26.29619148,46.42524697,95.18333398,381,265,345,265,7703,84.94706661,443.1472527,344.607326,76.56025842,43.32239104,320.554199,343,435,345,347,1365,15.05293339
0.001234568,0.09,red,10,B,480.3802072,335.7359163,72.33658176,36.18295059,-18.08900518,337,477,345,458,9266,273.6382979,369.7404255,30.91719402,47.90656709,94.34588107,370,271,381,251,235,2.53615368,485.759938,334.8510685,64.82824872,35.39673998,166.7115301,337,478,345,458,9031,97.46384632
0.000411523,0.09,red,10,B,488.0750916,334.4889033,65.13716116,35.32793917,178.558047,336,482,345,458,9282,277.4788732,337.5774648,31.12135654,42.06615945,492.0623742,337,275,339,270,71,0.764921353,489.6984041,334.4650961,62.63912998,35.27266758,181.247561,336,483,345,458,9211,99.23507865
0.000137174,0.09,red,10,B,489.6037554,334.083691,65.14149924,34.93942871,183.88433,336,483,345,473,9320,271.2537313,337.6716418,30.22458526,36.87710469,245.0845771,341,271,345,213,67,0.71888412,491.1848049,334.057711,62.60885029,34.92576462,189.1820487,336,483,345,473,9253,99.28111588
4.57E-05,0.09,red,10,B,490.9056945,333.2808941,63.4696936,35.09208319,168.3769291,336,484,345,468,9395,269.2439024,330.1707317,31.44740092,43.7543726,243.4573171,334,271,336,277,41,0.436402342,491.8772718,333.2945264,61.85065037,35.05171079,165.0385028,336,484,345,468,9354,99.56359766
1.52E-05,0.09,red,10,B,491.3915936,334.4188404,63.80755681,35.09904942,158.1412061,336,484,345,473,9469,273.88,340.92,32.9498609,34.05255742,-91.885,345,271,302,263,25,0.264019432,491.9673867,334.4016307,62.87954624,35.10192963,162.5470404,336,484,345,473,9444,99.73598057
5.08E-06,0.09,red,10,B,491.8311073,334.2197329,64.11796429,35.48651375,195.3330325,336,484,345,488,9284,272.3888889,341.3055556,39.69186874,42.01212032,602.8492063,346,270,322,226,36,0.387763895,492.7032551,334.1928193,62.69296039,35.46054527,199.7994913,336,484,345,488,9247,99.60146489
0,0.09,red,10,B,493.3053667,333.0437284,62.23212327,35.99704965,143.4781708,335,486,345,458,9559,271.5384615,337.2307692,34.52330317,35.94474392,408.6307692,343,262.5,299,286,26,0.271994979,493.9102067,333.0323088,61.20262702,35.9984089,145.3374587,335,486,345,458,9533,99.72800502
10,0.0625,red,10,B,262.4933518,450.2990305,34.41939352,58.28812628,-108.1012809,450,262,435,265,7220,259.9708928,451.3393507,23.20327293,57.29484969,144.6634828,451,262,435,265,7146,98.97506925,506.0810811,349.8378378,60.7311066,65.91069654,213.8489448,344,492.5,262,465,74,1.024930748
